,cmc,power,resistence,raridades,cluster_textclass,predicted_cluster,true_label
375,0.4375,0.3125,0.2,0.875,0.6468401486988847,369,0.67
376,0.1875,0.125,0.13333333333333336,0.875,0.38289962825278806,1173,26.53
377,0.5,0.1875,0.2,0.875,0.42007434944237915,1121,6.29
378,0.125,0.125,0.06666666666666667,0.5,0.5557620817843866,650,0.1
379,0.125,0.125,0.0,0.5,0.5055762081784386,16,0.11
380,0.1875,0.1875,0.0,0.0,0.6319702602230483,966,0.06
381,0.4375,0.3125,0.26666666666666666,0.875,0.3215613382899628,943,0.95
382,0.25,0.1875,0.13333333333333336,0.875,0.31970260223048325,593,37.97
383,0.25,0.125,0.2,0.625,0.9219330855018587,539,1.89
384,0.3125,0.0625,0.2,0.625,0.2806691449814126,495,0.0
385,0.1875,0.1875,0.13333333333333336,0.875,0.05762081784386617,320,6.69
386,0.375,0.25,0.2,0.875,0.21747211895910779,700,0.4
387,0.125,0.0625,0.0,0.5,0.10408921933085502,1311,0.1
388,0.25,0.125,0.06666666666666667,0.875,0.6226765799256505,811,2.29
389,0.375,0.375,0.33333333333333337,0.625,0.25464684014869887,92,42.9
390,0.3125,0.25,0.2,0.875,0.21747211895910779,27,5.58
391,0.1875,0.0625,0.0,0.5,0.79182156133829,195,0.15
392,0.1875,0.1875,0.13333333333333336,0.875,0.7936802973977695,1218,0.59
393,0.375,0.1875,0.13333333333333336,0.5,0.9275092936802973,1131,0.04
394,0.125,0.125,0.06666666666666667,0.0,0.3327137546468401,326,0.33
395,0.25,0.1875,0.13333333333333336,0.875,0.3327137546468401,593,0.69
396,0.125,0.0625,0.13333333333333336,0.5,0.32342007434944237,739,0.07
397,0.3125,0.25,0.2,0.875,0.6133828996282528,76,18.91
398,0.375,0.375,0.33333333333333337,0.875,0.6133828996282528,215,40.0
399,0.375,0.25,0.26666666666666666,0.5,0.8587360594795539,832,0.04
400,0.1875,0.1875,0.06666666666666667,0.5,0.9014869888475836,913,0.07
401,0.375,0.3125,0.26666666666666666,0.625,0.9014869888475836,1235,7.02
402,0.25,0.1875,0.13333333333333336,0.625,0.7769516728624535,513,49.0
403,0.25,0.1875,0.13333333333333336,0.875,0.026022304832713755,320,0.45
404,0.125,0.0625,0.0,0.875,0.9572490706319702,1221,46.23
405,0.1875,0.1875,0.13333333333333336,0.5,0.137546468401487,602,0.04
406,0.3125,0.125,0.26666666666666666,0.5,0.7546468401486989,458,0.04
407,0.4375,0.25,0.4,0.875,0.2955390334572491,1069,7.0
408,0.375,0.375,0.33333333333333337,0.875,0.1449814126394052,684,0.56
409,0.125,0.125,0.06666666666666667,0.0,0.7453531598513011,82,0.14
410,0.25,0.0625,0.13333333333333336,0.875,0.21747211895910779,1037,8.98
411,0.4375,0.375,0.33333333333333337,0.875,0.7453531598513011,603,13.43
412,0.25,0.25,0.2,0.5,0.05390334572490706,47,0.04
413,0.3125,0.3125,0.26666666666666666,0.625,0.16356877323420074,1198,90.0
414,0.25,0.25,0.2,0.875,0.7602230483271375,1100,9.99
415,0.3125,0.3125,0.2,0.875,0.1449814126394052,1301,12.99
416,0.25,0.25,0.2,0.875,0.14684014869888476,1135,4.0
417,0.1875,0.0625,0.0,0.0,0.03717472118959107,922,0.06
418,0.25,0.0625,0.2,0.875,0.7676579925650557,453,3.3
419,0.3125,0.25,0.33333333333333337,0.5,0.6784386617100372,909,0.3
420,0.125,0.125,0.0,0.0,0.2732342007434944,446,0.08
421,0.3125,0.1875,0.13333333333333336,0.0,0.5130111524163569,123,0.05
422,0.3125,0.1875,0.2,0.625,0.4869888475836431,310,389.75
423,0.25,0.125,0.2,0.5,0.0241635687732342,230,0.11
424,0.5,0.5,0.4666666666666667,0.625,0.983271375464684,641,269.91
425,0.1875,0.0625,0.0,0.875,0.483271375464684,752,0.39
426,0.125,0.125,0.06666666666666667,0.875,0.39776951672862454,437,39.9
427,0.125,0.0625,0.0,0.5,0.13011152416356878,277,0.09
428,0.1875,0.125,0.06666666666666667,0.0,0.22676579925650556,64,0.0
429,0.1875,0.125,0.2,0.5,0.970260223048327,503,0.28
430,0.25,0.125,0.26666666666666666,0.875,0.7434944237918215,453,4.65
431,0.25,0.0625,0.0,0.5,0.483271375464684,1025,0.1
432,0.125,0.125,0.0,0.0,0.40892193308550184,388,0.18
433,0.125,0.125,0.06666666666666667,0.875,0.6524163568773234,307,47.5
434,0.25,0.125,0.13333333333333336,0.0,0.9907063197026021,421,0.06
435,0.25,0.1875,0.06666666666666667,0.0,0.0724907063197026,210,0.04
436,0.125,0.0625,0.06666666666666667,0.875,0.8197026022304832,29,199.99
437,0.3125,0.25,0.2,0.875,0.8754646840148699,580,53.31
438,0.0625,0.0625,0.06666666666666667,0.0,0.18773234200743494,595,0.49
439,0.1875,0.0,0.0,0.0,0.15985130111524162,1193,0.1
440,0.25,0.125,0.06666666666666667,0.625,0.18773234200743494,1319,34.75
441,0.25,0.125,0.06666666666666667,0.875,0.5966542750929368,811,9.98
442,0.3125,0.1875,0.2,0.0,0.3215613382899628,757,0.04
443,0.125,0.0625,0.2,0.0,0.1895910780669145,354,0.09
444,0.3125,0.1875,0.13333333333333336,0.875,0.12267657992565055,990,4.36
445,0.1875,0.25,0.13333333333333336,0.5,0.8513011152416357,716,0.04
446,0.25,0.125,0.06666666666666667,0.0,0.9907063197026021,1127,0.04
447,0.1875,0.0625,0.13333333333333336,0.875,0.21747211895910779,627,2.99
448,0.5625,0.4375,0.6666666666666666,0.875,0.7267657992565055,462,0.9
449,0.25,0.0625,0.06666666666666667,0.875,0.0241635687732342,5,5.52
450,0.1875,0.125,0.06666666666666667,0.0,0.07063197026022304,133,0.04
451,0.125,0.125,0.0,0.0,0.39776951672862454,388,0.05
452,0.125,0.125,0.0,0.5,0.6524163568773234,199,0.18
453,0.3125,0.1875,0.13333333333333336,0.5,0.828996282527881,207,0.04
454,0.3125,0.25,0.2,0.5,0.2639405204460966,851,0.1
455,0.1875,0.125,0.06666666666666667,0.5,0.18773234200743494,1036,0.09
456,0.25,0.0625,0.2,0.0,0.0762081784386617,923,0.05
457,0.25,0.1875,0.06666666666666667,0.5,0.22490706319702602,2,0.44
458,0.125,0.125,0.0,0.625,0.14312267657992564,1012,1499.0
459,0.0625,0.8125,0.8,0.875,0.38289962825278806,698,34.99
460,0.1875,0.125,0.06666666666666667,0.0,0.1821561338289963,410,0.05
461,0.125,0.125,0.0,0.0,0.5074349442379182,731,0.1
462,0.25,0.125,0.0,0.875,0.8773234200743494,743,2.0
463,0.0625,0.0625,0.0,0.5,0.0241635687732342,887,2.25
464,0.25,0.1875,0.06666666666666667,0.0,0.5613382899628252,38,0.04
465,0.375,0.3125,0.26666666666666666,0.625,0.6933085501858736,799,1.42
466,0.125,0.0,0.0,0.0,0.9907063197026021,590,0.11
467,0.25,0.25,0.13333333333333336,0.875,0.061338289962825275,75,0.4
468,0.1875,0.1875,0.13333333333333336,0.875,0.7472118959107806,420,0.8
469,0.3125,0.25,0.2,0.5,0.8921933085501859,1246,0.11
470,0.25,0.25,0.06666666666666667,0.5,0.7936802973977695,646,0.24
471,0.125,0.125,0.0,0.5,0.6524163568773234,199,0.04
472,0.375,0.375,0.2,0.875,0.24721189591078066,18,0.55
473,0.3125,0.125,0.13333333333333336,0.0,0.27695167286245354,708,0.04
474,0.125,0.0625,0.06666666666666667,0.875,0.3866171003717472,961,0.99
475,0.3125,0.25,0.2,0.625,0.5669144981412639,229,0.0
476,0.375,0.3125,0.13333333333333336,0.0,0.9944237918215613,432,0.06
477,0.125,0.125,0.0,1.0,0.12267657992565055,185,2.75
478,0.25,0.125,0.06666666666666667,0.0,0.5762081784386617,766,0.04
479,0.25,0.125,0.13333333333333336,0.5,0.42936802973977695,400,0.04
480,0.25,0.3125,0.2,0.875,0.21561338289962825,587,0.26
481,0.1875,0.0625,0.2,0.5,0.9349442379182156,98,0.04
482,0.1875,0.125,0.06666666666666667,0.875,0.5557620817843866,162,2.5
483,0.0625,0.0625,0.0,0.0,0.6152416356877323,279,0.24
484,0.0625,0.125,0.06666666666666667,0.875,0.9386617100371747,333,0.0
485,0.375,0.1875,0.13333333333333336,0.875,0.8197026022304832,70,169.77
486,0.0625,0.0625,0.0,0.875,0.2936802973977695,154,2.38
487,0.1875,0.0625,0.0,0.625,0.6858736059479553,853,73.99
488,0.1875,0.1875,0.06666666666666667,0.0,1.0,661,0.1
489,0.375,0.25,0.2,0.5,0.6765799256505576,305,0.09
490,0.125,0.0625,0.0,0.0,0.862453531598513,1266,0.04
491,0.1875,0.1875,0.0,0.5,0.8215613382899628,1103,0.23
492,0.3125,0.1875,0.13333333333333336,0.0,0.5074349442379182,123,0.12
493,0.125,0.0625,0.06666666666666667,0.5,0.9591078066914498,653,0.0
494,0.1875,0.125,0.13333333333333336,0.0,0.6152416356877323,280,0.0
495,0.125,0.125,0.0,0.0,0.8215613382899628,761,0.04
496,0.1875,0.0625,0.13333333333333336,0.5,0.11338289962825278,1303,0.13
497,0.1875,0.0625,0.0,0.875,0.40892193308550184,194,0.94
498,0.4375,0.3125,0.26666666666666666,0.625,0.9553903345724907,125,17.99
499,0.1875,0.125,0.13333333333333336,0.0,0.1821561338289963,422,0.0
500,0.25,0.125,0.06666666666666667,0.875,0.9368029739776951,197,7.98
501,0.1875,0.0625,0.0,0.875,0.4256505576208178,194,3.36
502,0.3125,0.25,0.2,0.0,0.9349442379182156,649,0.04
503,0.125,0.125,0.06666666666666667,0.0,0.0018587360594795538,982,0.1
504,0.375,0.25,0.26666666666666666,0.0,0.37732342007434944,112,0.04
505,0.1875,0.0625,0.0,0.0,0.3382899628252788,999,0.35
506,0.25,0.1875,0.13333333333333336,0.0,0.6486988847583642,524,0.03
507,0.5,0.5,0.4666666666666667,0.875,0.43494423791821557,1094,0.99
508,0.0625,0.0,0.0,0.875,0.3327137546468401,154,90.14
509,0.1875,0.125,0.0,0.5,0.9349442379182156,1136,0.81
510,0.3125,0.1875,0.13333333333333336,0.5,0.9368029739776951,638,0.12
511,0.5,0.5625,0.5333333333333333,1.0,0.3271375464684015,1207,3.85
512,0.3125,0.3125,0.13333333333333336,0.875,0.5297397769516728,773,0.67
513,0.25,0.25,0.13333333333333336,0.625,0.7379182156133829,902,85.9
514,0.0625,0.0625,0.0,0.5,0.020446096654275093,887,0.25
515,0.125,0.0,0.06666666666666667,0.0,0.654275092936803,822,0.14
516,0.125,0.125,0.06666666666666667,0.5,0.8884758364312267,573,0.08
517,0.25,0.75,0.7333333333333334,0.875,0.34014869888475835,240,19.99
518,0.25,0.25,0.2,0.625,0.8996282527881041,461,3499.99
519,0.125,0.0625,0.0,0.875,0.9275092936802973,1221,5.45
520,0.25,0.25,0.2,0.625,0.11338289962825278,987,185.0
521,0.375,0.25,0.2,0.875,0.6728624535315985,1139,59.9
522,0.25,0.25,0.0,0.875,0.0724907063197026,299,0.71
523,0.1875,0.125,0.06666666666666667,0.875,0.9721189591078067,333,3.67
524,0.1875,0.125,0.06666666666666667,0.625,0.241635687732342,1012,1.97
525,0.25,0.25,0.2,0.5,0.6152416356877323,1010,0.05
526,0.3125,0.1875,0.2,0.5,0.6524163568773234,463,0.04
527,0.1875,0.0625,0.06666666666666667,0.875,0.0241635687732342,451,29.99
528,0.25,0.1875,0.13333333333333336,0.875,0.3661710037174721,593,124.24
529,0.4375,0.4375,0.4,0.625,0.5669144981412639,408,59.99
530,0.3125,0.125,0.06666666666666667,0.875,0.6877323420074349,15,99.0
531,0.125,0.125,0.06666666666666667,0.875,0.7695167286245352,818,15.0
532,0.0625,0.0625,0.0,0.875,0.15427509293680297,967,12.5
533,0.3125,0.125,0.06666666666666667,0.625,0.5557620817843866,845,15.52
534,0.3125,0.3125,0.26666666666666666,0.625,0.7602230483271375,577,82.71
535,0.125,0.125,0.06666666666666667,0.5,0.7286245353159851,470,0.25
536,0.3125,0.1875,0.13333333333333336,0.625,0.2695167286245353,124,139.98
537,0.375,0.3125,0.26666666666666666,0.875,0.9907063197026021,44,0.25
538,0.3125,0.1875,0.13333333333333336,0.5,0.3215613382899628,830,0.24
539,0.125,0.0625,0.0,0.875,0.26022304832713755,559,0.69
540,0.125,0.125,0.06666666666666667,0.875,0.6059479553903345,307,16.07
541,0.4375,0.3125,0.26666666666666666,0.875,0.845724907063197,1045,1.18
542,0.125,0.125,0.06666666666666667,0.625,0.40892193308550184,736,94.75
543,0.125,0.1875,0.06666666666666667,0.5,0.5223048327137546,650,0.1
544,0.4375,0.3125,0.4,0.0,0.22676579925650556,605,0.04
545,0.1875,0.125,0.06666666666666667,0.875,0.4535315985130111,312,87.5
546,0.75,0.6875,0.6666666666666666,0.625,0.6579925650557621,296,159.99
547,0.5,0.375,0.4,0.875,0.3643122676579926,315,0.25
548,0.1875,0.1875,0.13333333333333336,0.0,0.8048327137546468,560,0.06
549,0.1875,0.125,0.13333333333333336,0.5,0.5223048327137546,352,0.2
550,0.3125,0.125,0.06666666666666667,0.5,0.6895910780669144,357,0.04
551,0.1875,0.125,0.13333333333333336,0.5,0.2007434944237918,1141,0.18
552,0.125,0.0625,0.0,0.5,0.2657992565055762,928,0.52
553,0.375,0.3125,0.26666666666666666,0.875,0.6654275092936802,295,0.99
554,0.125,0.125,0.06666666666666667,0.0,0.3475836431226766,13,0.0
555,0.125,0.0,0.2,0.0,0.5074349442379182,58,0.08
556,0.3125,0.1875,0.13333333333333336,0.5,0.6524163568773234,463,0.09
557,0.1875,0.0625,0.0,0.0,0.5855018587360594,1308,0.08
558,0.25,0.125,0.06666666666666667,0.0,0.22676579925650556,383,0.04
559,0.25,0.125,0.06666666666666667,0.5,0.4739776951672862,745,0.51
560,0.3125,0.1875,0.26666666666666666,0.875,0.18773234200743494,744,24.9
561,0.4375,0.25,0.4,0.875,0.8531598513011152,940,0.69
562,0.125,0.0625,0.0,0.0,0.7936802973977695,11,1.6
563,0.25,0.1875,0.13333333333333336,0.0,0.5297397769516728,123,0.04
564,0.125,0.125,0.0,0.875,0.38847583643122674,1082,2.83
565,0.4375,0.25,0.2,0.5,0.9275092936802973,1238,0.09
566,0.125,0.0,0.2,0.875,1.0,817,17.05
567,0.4375,0.3125,0.26666666666666666,0.5,0.3215613382899628,378,0.04
568,0.5,0.4375,0.6,0.875,0.8382899628252788,183,3.99
569,0.25,0.1875,0.13333333333333336,0.5,0.5074349442379182,10,0.05
570,0.375,0.375,0.33333333333333337,1.0,0.40892193308550184,556,75.99
571,0.4375,0.375,0.4666666666666667,0.875,0.09851301115241635,897,0.4
572,0.1875,0.1875,0.2,0.875,0.29182156133828996,439,0.2
573,0.1875,0.0625,0.0,0.875,0.38289962825278806,194,0.99
574,0.125,0.125,0.13333333333333336,0.0,0.06691449814126393,1066,0.13
575,0.1875,0.0625,0.0,0.875,0.654275092936803,939,1.75
576,0.125,0.0625,0.06666666666666667,0.5,0.9591078066914498,653,0.35
577,0.125,0.0625,0.0,0.5,0.1821561338289963,277,0.9
578,0.0625,0.0625,0.0,0.0,0.8178438661710037,433,0.25
579,0.1875,0.375,0.13333333333333336,0.875,0.570631970260223,225,5.59
580,0.0625,0.0625,0.13333333333333336,0.5,0.5408921933085502,1129,0.7
581,0.25,0.0625,0.26666666666666666,0.5,0.18401486988847582,43,0.13
582,0.1875,0.0625,0.13333333333333336,0.0,0.7286245353159851,131,0.04
583,0.4375,0.3125,0.26666666666666666,0.875,0.5520446096654275,234,0.36
584,0.1875,0.125,0.06666666666666667,0.875,0.08364312267657992,527,0.54
585,0.3125,0.1875,0.2,0.875,0.013011152416356878,168,48.74
586,0.3125,0.25,0.2,0.5,0.828996282527881,1057,0.53
587,0.25,0.1875,0.13333333333333336,0.875,0.43680297397769513,141,4.5
588,0.1875,0.125,0.0,0.5,0.0,882,1.4
589,0.3125,0.25,0.2,0.5,0.1003717472118959,444,0.53
590,0.3125,0.3125,0.26666666666666666,0.875,0.7546468401486989,844,100.0
591,0.25,0.125,0.06666666666666667,0.875,0.43680297397769513,994,4.0
592,0.25,0.1875,0.2,0.875,0.828996282527881,779,34.75
593,0.25,0.1875,0.13333333333333336,0.875,0.43680297397769513,141,2.41
594,0.25,0.1875,0.13333333333333336,0.5,0.12453531598513011,396,0.55
595,0.3125,0.25,0.2,0.875,0.7825278810408921,475,0.52
596,0.3125,0.1875,0.13333333333333336,0.5,0.7695167286245352,843,1.26
597,0.4375,0.375,0.33333333333333337,0.875,0.9275092936802973,146,5.0
598,0.1875,0.0625,0.06666666666666667,0.5,0.43680297397769513,110,10.0
599,0.3125,0.1875,0.13333333333333336,0.875,0.3252788104089219,705,3.12
600,0.25,0.1875,0.06666666666666667,0.875,0.43680297397769513,141,3.03
601,0.3125,0.25,0.2,0.875,0.24349442379182154,27,3.99
602,0.1875,0.1875,0.0,0.875,0.0724907063197026,968,1.09
603,0.125,0.0625,0.0,0.875,0.9014869888475836,365,2.85
604,0.25,0.1875,0.13333333333333336,0.875,0.0241635687732342,320,1.54
605,0.1875,0.25,0.0,0.5,0.08921933085501858,702,0.63
606,0.3125,0.25,0.26666666666666666,0.875,0.79182156133829,475,8.28
607,0.375,0.375,0.33333333333333337,0.5,0.9014869888475836,1216,1.0
608,0.1875,0.1875,0.13333333333333336,0.875,0.5185873605947955,148,7.59
609,0.25,0.1875,0.06666666666666667,0.875,0.9014869888475836,1255,1.01
610,0.1875,0.125,0.13333333333333336,0.875,0.8085501858736059,1086,0.82
611,0.375,0.3125,0.33333333333333337,0.875,0.23048327137546468,186,0.74
612,0.3125,0.3125,0.13333333333333336,0.875,0.8159851301115241,545,7.76
613,0.25,0.125,0.26666666666666666,0.875,0.31970260223048325,97,1.8
614,0.25,0.1875,0.13333333333333336,0.875,0.07063197026022304,490,3.0
615,0.25,0.1875,0.13333333333333336,0.5,0.7676579925650557,267,0.42
616,0.1875,0.1875,0.0,0.875,0.8159851301115241,670,23.09
617,0.3125,0.1875,0.06666666666666667,0.875,0.31970260223048325,837,4.22
618,0.125,0.0625,0.0,0.5,0.07063197026022304,1311,2.0
619,0.3125,0.1875,0.06666666666666667,0.875,0.9014869888475836,1255,1.13
620,0.25,0.125,0.2,0.5,0.05762081784386617,230,7.19
621,0.1875,0.125,0.06666666666666667,0.5,0.604089219330855,946,0.8
622,0.5,0.5,0.4666666666666667,0.875,0.32342007434944237,589,4.92
623,0.375,0.4375,0.4,0.875,0.9907063197026021,510,3.7
624,0.25,0.25,0.06666666666666667,0.5,0.7230483271375464,646,0.65
625,0.1875,0.1875,0.06666666666666667,0.875,0.9014869888475836,667,3.56
626,0.25,0.1875,0.13333333333333336,0.875,0.07992565055762081,490,0.99
627,0.1875,0.125,0.13333333333333336,0.875,0.013011152416356878,954,2.0
628,0.4375,0.3125,0.0,0.875,0.18773234200743494,228,1.99
629,0.375,0.3125,0.2,0.875,0.07063197026022304,546,0.59
630,0.375,0.25,0.33333333333333337,0.875,0.6524163568773234,905,4.66
631,0.125,0.125,0.0,0.5,0.9014869888475836,1136,3.62
632,0.3125,0.25,0.26666666666666666,0.875,0.9609665427509293,1317,1.43
633,0.25,0.125,0.06666666666666667,0.875,0.7565055762081784,585,0.74
634,0.1875,0.125,0.06666666666666667,0.5,0.19144981412639403,1036,0.85
635,0.25,0.1875,0.13333333333333336,0.875,0.5111524163568772,278,0.71
636,0.25,0.1875,0.13333333333333336,0.5,0.7713754646840149,267,1.98
637,0.375,0.375,0.33333333333333337,0.875,0.7063197026022304,782,64.72
638,0.25,0.1875,0.13333333333333336,0.5,0.16728624535315983,213,1.0
639,0.25,0.1875,0.13333333333333336,0.875,0.07992565055762081,490,0.75
640,0.1875,0.125,0.06666666666666667,0.875,0.11895910780669144,527,3.46
641,0.1875,0.125,0.06666666666666667,0.5,0.6728624535315985,32,7.43
642,0.375,0.375,0.2,0.875,0.7304832713754646,369,30.0
643,0.25,0.3125,0.0,0.875,0.21561338289962825,1033,2.78
644,0.3125,0.375,0.26666666666666666,0.875,0.5390334572490706,764,0.74
645,0.3125,0.1875,0.06666666666666667,0.5,0.07992565055762081,1206,1.0
646,0.25,0.25,0.13333333333333336,0.875,0.12267657992565055,75,30.09
647,0.3125,0.3125,0.26666666666666666,0.875,0.6189591078066914,764,2.23
648,0.25,0.1875,0.13333333333333336,0.5,0.7620817843866171,267,0.57
649,0.125,0.0625,0.13333333333333336,0.875,0.9144981412639405,817,38.74
650,0.25,0.1875,0.13333333333333336,0.875,0.11895910780669144,490,0.84
651,0.3125,0.1875,0.13333333333333336,0.875,0.1003717472118959,990,4.8
652,0.25,0.1875,0.06666666666666667,0.875,0.8048327137546468,949,0.71
653,0.75,0.75,0.7333333333333334,0.875,0.1970260223048327,151,2.94
654,0.0625,0.0625,0.0,0.875,0.11895910780669144,967,1.13
655,0.25,0.1875,0.13333333333333336,0.875,0.12825278810408922,490,1.26
656,0.125,0.125,0.06666666666666667,0.875,0.637546468401487,307,5.99
657,0.375,0.375,0.33333333333333337,0.875,0.12825278810408922,684,11.9
658,0.1875,0.0625,0.0,0.5,0.12267657992565055,109,1.36
659,0.25,0.125,0.2,0.875,0.9144981412639405,779,4.8
660,0.1875,0.1875,0.13333333333333336,0.875,0.4628252788104089,148,2.85
661,0.1875,0.1875,0.06666666666666667,0.875,0.05762081784386617,1004,5.16
662,0.1875,0.125,0.06666666666666667,0.875,0.020446096654275093,451,8.28
663,0.25,0.125,0.2,0.875,0.18773234200743494,1249,1.42
664,0.375,0.1875,0.13333333333333336,0.875,0.828996282527881,70,4.7
665,0.3125,0.3125,0.2,0.875,0.5390334572490706,225,17.15
666,0.1875,0.125,0.06666666666666667,0.875,0.6840148698884758,666,31.19
667,0.25,0.125,0.2,0.875,0.6282527881040892,942,2.1
668,0.1875,0.0,0.0,0.875,0.23977695167286245,425,0.9
669,0.25,0.1875,0.13333333333333336,0.875,0.16728624535315983,237,1.94
670,0.25,0.1875,0.2,0.875,0.2695167286245353,178,0.69
671,0.25,0.125,0.2,0.875,0.33457249070631967,936,46.0
672,0.25,0.125,0.06666666666666667,0.875,0.6003717472118959,811,0.65
673,0.1875,0.1875,0.06666666666666667,0.875,0.7955390334572491,156,74.56
674,0.3125,0.3125,0.2,0.875,0.2137546468401487,1301,1.38
675,0.25,0.125,0.13333333333333336,0.875,0.0055762081784386614,795,2.78
676,0.3125,0.3125,0.13333333333333336,0.875,0.27695167286245354,221,0.85
677,0.3125,0.25,0.26666666666666666,0.875,0.6654275092936802,1276,15.64
678,0.1875,0.125,0.06666666666666667,0.875,0.7565055762081784,492,2.66
679,0.125,0.125,0.06666666666666667,0.875,0.11895910780669144,81,23.99
680,0.375,0.375,0.33333333333333337,0.875,0.5390334572490706,215,0.85
681,0.25,0.1875,0.13333333333333336,0.875,0.5278810408921932,278,0.61
682,0.3125,0.25,0.2,0.875,0.09479553903345725,449,3.0
683,0.25,0.1875,0.13333333333333336,0.5,0.9460966542750929,285,0.44
684,0.375,0.1875,0.06666666666666667,0.875,0.013011152416356878,1224,2.76
685,0.3125,0.3125,0.0,0.875,0.08364312267657992,558,1.76
686,0.25,0.25,0.2,0.5,0.46654275092936803,1058,0.51
687,0.375,0.25,0.2,0.875,0.241635687732342,700,0.63
688,0.1875,0.0,0.2,0.875,0.120817843866171,840,3.54
689,0.25,0.1875,0.13333333333333336,0.875,0.46840148698884754,141,1.66
690,0.1875,0.125,0.06666666666666667,0.5,0.5037174721189591,596,2.1
691,0.3125,0.25,0.2,0.875,0.6394052044609665,184,2.17
692,0.25,0.0625,0.0,0.875,0.4944237918215613,1200,27.99
693,0.3125,0.25,0.2,0.875,0.9907063197026021,1317,13.21
694,0.25,0.25,0.13333333333333336,0.875,0.9014869888475836,1009,4.75
695,0.1875,0.125,0.0,0.875,0.1970260223048327,814,9.49
696,0.25,0.1875,0.13333333333333336,0.875,0.7434944237918215,281,23.75
697,0.3125,0.25,0.2,0.875,0.26765799256505574,27,0.6
698,0.1875,0.1875,0.13333333333333336,0.875,0.5223048327137546,148,4.99
699,0.0625,0.3125,0.06666666666666667,0.0,0.0724907063197026,505,28.7
700,0.0625,0.125,0.06666666666666667,0.5,0.9312267657992565,573,6.99
701,0.125,0.0625,0.0,0.875,0.620817843866171,249,2.98
702,0.1875,0.0625,0.0,0.0,0.879182156133829,1159,0.1
703,0.125,0.0625,0.0,0.875,0.4014869888475836,1026,29.93
704,0.25,0.125,0.13333333333333336,0.875,0.9237918215613382,664,0.65
705,0.5625,0.3125,0.26666666666666666,0.875,0.8977695167286245,127,1.73
706,0.125,0.125,0.06666666666666667,0.0,0.7936802973977695,82,0.06
707,0.25,0.125,0.13333333333333336,0.0,0.01486988847583643,1213,0.1
708,0.3125,0.1875,0.13333333333333336,0.5,0.9330855018587361,638,0.05
709,0.4375,0.1875,0.2,0.875,0.5130111524163569,150,0.94
710,0.25,0.125,0.06666666666666667,0.0,0.33643122676579923,842,0.07
711,0.5625,0.3125,0.26666666666666666,0.875,0.8977695167286245,127,5.9
712,0.5,0.3125,0.33333333333333337,0.875,0.9237918215613382,892,0.18
